|Timestamp|Key|Action|Shift
629|2021-11-25 09:37:54.600|'q'|release|0
630|2021-11-25 09:37:54.615|'u'|press|0
631|2021-11-25 09:37:54.672|'u'|release|0
632|2021-11-25 09:37:54.736|'i'|press|0
633|2021-11-25 09:37:54.804|'i'|release|0
634|2021-11-25 09:37:54.817|Key.space|press|0
635|2021-11-25 09:37:54.906|'e'|press|0
636|2021-11-25 09:37:54.930|Key.space|release|0
637|2021-11-25 09:37:54.981|'s'|press|0
638|2021-11-25 09:37:55.021|'e'|release|0
639|2021-11-25 09:37:55.069|'t'|press|0
640|2021-11-25 09:37:55.113|'s'|release|0
641|2021-11-25 09:37:55.125|Key.space|press|0
642|2021-11-25 09:37:55.133|'t'|release|0
643|2021-11-25 09:37:55.197|Key.space|release|0
644|2021-11-25 09:37:55.205|'p'|press|0
645|2021-11-25 09:37:55.278|'p'|release|0
646|2021-11-25 09:37:55.340|'r'|press|0
647|2021-11-25 09:37:55.421|'r'|release|0
648|2021-11-25 09:37:55.509|'è'|press|0
649|2021-11-25 09:37:55.578|'è'|release|0
650|2021-11-25 09:37:55.614|'s'|press|0
651|2021-11-25 09:37:55.674|'s'|release|0
652|2021-11-25 09:37:55.686|Key.space|press|0
653|2021-11-25 09:37:55.775|Key.space|release|0
654|2021-11-25 09:37:55.824|'d'|press|0
655|2021-11-25 09:37:55.877|'d'|release|0
656|2021-11-25 09:37:55.878|'u'|press|0
657|2021-11-25 09:37:55.941|'u'|release|0
658|2021-11-25 09:37:56.023|Key.space|press|0
659|2021-11-25 09:37:56.063|Key.shift_r|press|0
660|2021-11-25 09:37:56.066|Key.space|release|0
661|2021-11-25 09:37:56.299|'K'|press|0
662|2021-11-25 09:37:56.363|'K'|release|0
663|2021-11-25 09:37:56.379|Key.shift_r|release|0
664|2021-11-25 09:37:56.963|'i'|press|0
665|2021-11-25 09:37:57.043|'i'|release|0
666|2021-11-25 09:37:57.174|'l'|press|0
667|2021-11-25 09:37:57.271|'l'|release|0
668|2021-11-25 09:37:57.377|'i'|press|0
669|2021-11-25 09:37:57.453|'i'|release|0
670|2021-11-25 09:37:58.000|'m'|press|0
671|2021-11-25 09:37:58.076|'m'|release|0
672|2021-11-25 09:37:58.182|'a'|press|0
673|2021-11-25 09:37:58.259|'a'|release|0
674|2021-11-25 09:37:58.280|'n'|press|0
675|2021-11-25 09:37:58.345|'n'|release|0
676|2021-11-25 09:37:58.397|'d'|press|0
677|2021-11-25 09:37:58.490|'d'|release|0
678|2021-11-25 09:37:58.508|'j'|press|0
679|2021-11-25 09:37:58.573|'j'|release|0
680|2021-11-25 09:37:58.601|'a'|press|0
681|2021-11-25 09:37:58.662|'r'|press|0
682|2021-11-25 09:37:58.673|'a'|release|0
683|2021-11-25 09:37:58.725|'o'|press|0
684|2021-11-25 09:37:58.729|'r'|release|0
685|2021-11-25 09:37:58.786|'o'|release|0
686|2021-11-25 09:37:58.842|Key.shift_r|press|0
687|2021-11-25 09:37:58.909|'.'|press|0
688|2021-11-25 09:37:58.966|'.'|release|0
689|2021-11-25 09:37:58.982|Key.shift_r|release|0
690|2021-11-25 09:37:59.032|Key.enter|press|0
691|2021-11-25 09:37:59.113|Key.enter|release|0
692|2021-11-25 09:37:59.764|Key.shift_r|press|0
693|2021-11-25 09:37:59.892|'J'|press|0
694|2021-11-25 09:37:59.948|Key.shift_r|release|0
695|2021-11-25 09:37:59.951|'j'|release|0
696|2021-11-25 09:38:00.042|'|press|0
697|2021-11-25 09:38:00.098|'a'|press|0
698|2021-11-25 09:38:00.122|'|release|0
699|2021-11-25 09:38:00.173|'i'|press|0
700|2021-11-25 09:38:00.210|'a'|release|0
701|2021-11-25 09:38:00.246|'i'|release|0
702|2021-11-25 09:38:00.340|'m'|press|0
703|2021-11-25 09:38:00.413|'m'|release|0
704|2021-11-25 09:38:00.416|'e'|press|0
705|2021-11-25 09:38:00.493|Key.space|press|0
706|2021-11-25 09:38:00.513|'e'|release|0
707|2021-11-25 09:38:00.576|Key.space|release|0
708|2021-11-25 09:38:00.588|'l'|press|0
709|2021-11-25 09:38:00.661|'l'|release|0
710|2021-11-25 09:38:00.701|'|press|0
711|2021-11-25 09:38:00.781|'|release|0
712|2021-11-25 09:38:00.806|'i'|press|0
713|2021-11-25 09:38:00.875|'i'|release|0
714|2021-11-25 09:38:00.906|'d'|press|0
715|2021-11-25 09:38:00.999|'d'|release|0
716|2021-11-25 09:38:01.015|'é'|press|0
717|2021-11-25 09:38:01.104|'é'|release|0
718|2021-11-25 09:38:01.131|'e'|press|0
719|2021-11-25 09:38:01.232|Key.space|press|0
720|2021-11-25 09:38:01.235|'e'|release|0
721|2021-11-25 09:38:01.312|Key.space|release|0
722|2021-11-25 09:38:01.340|'q'|press|0
723|2021-11-25 09:38:01.397|'q'|release|0
724|2021-11-25 09:38:01.442|'u'|press|0
725|2021-11-25 09:38:01.523|'u'|release|0
726|2021-11-25 09:38:01.576|'e'|press|0
727|2021-11-25 09:38:01.672|'e'|release|0
728|2021-11-25 09:38:01.698|Key.space|press|0
729|2021-11-25 09:38:01.775|Key.space|release|0
730|2021-11-25 09:38:01.806|'l'|press|0
731|2021-11-25 09:38:01.887|'l'|release|0
732|2021-11-25 09:38:01.898|'e'|press|0
733|2021-11-25 09:38:01.959|Key.space|press|0
734|2021-11-25 09:38:01.995|'e'|release|0
735|2021-11-25 09:38:02.051|'p'|press|0
736|2021-11-25 09:38:02.052|Key.space|release|0
737|2021-11-25 09:38:02.111|'p'|release|0
738|2021-11-25 09:38:02.212|'l'|press|0
739|2021-11-25 09:38:02.292|'l'|release|0
740|2021-11-25 09:38:02.422|'u'|press|0
741|2021-11-25 09:38:02.491|'u'|release|0
742|2021-11-25 09:38:02.505|'s'|press|0
743|2021-11-25 09:38:02.542|Key.space|press|0
744|2021-11-25 09:38:02.590|'s'|release|0
745|2021-11-25 09:38:02.661|Key.space|release|0
746|2021-11-25 09:38:02.747|'r'|press|0
747|2021-11-25 09:38:02.824|'r'|release|0
748|2021-11-25 09:38:02.975|Key.backspace|press|0
749|2021-11-25 09:38:03.051|Key.backspace|release|0
750|2021-11-25 09:38:03.324|'g'|press|0
751|2021-11-25 09:38:03.376|'g'|release|0
752|2021-11-25 09:38:03.391|'r'|press|0
753|2021-11-25 09:38:03.488|'a'|press|0
754|2021-11-25 09:38:03.504|'r'|release|0
755|2021-11-25 09:38:03.584|'n'|press|0
756|2021-11-25 09:38:03.608|'a'|release|0
757|2021-11-25 09:38:03.664|'n'|release|0
758|2021-11-25 09:38:03.729|'d'|press|0
759|2021-11-25 09:38:03.825|'d'|release|0
760|2021-11-25 09:38:03.852|Key.space|press|0
761|2021-11-25 09:38:03.937|'d'|press|0
762|2021-11-25 09:38:03.966|Key.space|release|0
763|2021-11-25 09:38:04.037|'e'|press|0
764|2021-11-25 09:38:04.049|'s'|press|0
765|2021-11-25 09:38:04.093|'d'|release|0
766|2021-11-25 09:38:04.116|'e'|release|0
767|2021-11-25 09:38:04.204|Key.space|press|0
768|2021-11-25 09:38:04.237|'s'|release|0
769|2021-11-25 09:38:04.260|Key.shift_r|press|0
770|2021-11-25 09:38:04.300|Key.space|release|0
771|2021-11-25 09:38:04.364|'S'|press|0
772|2021-11-25 09:38:04.429|'S'|release|0
773|2021-11-25 09:38:04.461|Key.shift_r|release|0
774|2021-11-25 09:38:04.594|'e'|press|0
775|2021-11-25 09:38:04.666|'e'|release|0
776|2021-11-25 09:38:04.824|'x'|press|0
